Case_54,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_54,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_54,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_54,Neda,Fail,
Case_54,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_54,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium
Case_143,Sofia,Pass,X-Scale (LR); Small. Z-Scale (IS); Small
Case_143,vfonov,Fail,X-Scale (LR); Small
Case_143,alexliv,Fail,Z-Scale (IS); Small
Case_143,reza,Fail,Z-Scale (IS); Small. X-Scale (LR); Small
Case_143,dandrews.qrater,Fail,
Case_143,Neda,Fail,Z-Scale (IS); Big
Case_143,estonge,Fail,X-Scale (LR); Small
Case_143,vmadge,Fail,X-Scale (LR); Small
Case_60,Sofia,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,vfonov,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_60,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_60,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Big; Frontal
Case_77,Sofia,Pass,Y-Scale (AP); Big; Frontal
Case_77,vfonov,Fail,Y-Scale (AP); Big; Frontal
Case_77,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal. Z-Scale (IS); Small
Case_77,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital. Y-Scale (AP); Big; Occipital
Case_77,reza,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_77,Neda,Fail,Y-Scale (AP); Big; Occipital
Case_77,estonge,Fail,Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_77,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital. Y-Scale (AP); Big; Frontal
Case_92,Sofia,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_92,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_92,alexliv,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_92,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_92,reza,Fail,X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_92,Neda,Fail,
Case_92,estonge,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_92,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_70,Sofia,Pass,
Case_70,vfonov,Pass,
Case_70,alexliv,Pass,
Case_70,dandrews.qrater,Pass,
Case_70,reza,Pass,
Case_70,Neda,Pass,
Case_70,estonge,Pass,
Case_70,vmadge,Pass,X-Scale (LR); Small
Case_128,Sofia,Pass,X-Rot (LR); Orbitofrontal/Eyes
Case_128,vfonov,Fail,
Case_128,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_128,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_128,dandrews.qrater,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_128,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_128,estonge,Pass,
Case_128,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Small
Case_82,Sofia,Fail,Z-Scale (IS); Big
Case_82,vfonov,Fail,Z-Scale (IS); Big
Case_82,alexliv,Fail,Z-Scale (IS); Big
Case_82,dandrews.qrater,Fail,Z-Scale (IS); Big
Case_82,reza,Fail,Z-Scale (IS); Big
Case_82,Neda,Fail,
Case_82,estonge,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_82,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_45,Sofia,Pass,
Case_45,vfonov,Fail,x-scale big
Case_45,alexliv,Pass,
Case_45,dandrews.qrater,Pass,
Case_45,reza,Fail,X-Scale; Big?zz
Case_45,Neda,Fail,X-Scale; big?
Case_45,estonge,Fail,X big
Case_45,vmadge,Pass,
Case_85,Sofia,Pass,
Case_85,vfonov,Pass,
Case_85,alexliv,Fail,Z-Scale (IS); Big
Case_85,dandrews.qrater,Pass,Z-Scale (IS); Big
Case_85,reza,Fail,Z-Scale (IS); Big
Case_85,Neda,Fail,Z-Scale (IS); Big
Case_85,estonge,Fail,Z-Scale (IS); Small
Case_85,vmadge,Pass,Z-Scale (IS); Big
Case_15,Sofia,Pass,
Case_15,vfonov,Pass,
Case_15,alexliv,Pass,
Case_15,reza,Fail,Cerebellum!
Case_15,dandrews.qrater,Pass,cerebellum sticks out
Case_15,Neda,Fail,Z-Scale (IS); Big
Case_15,estonge,Pass,
Case_15,vmadge,Pass,
Case_25,Sofia,Fail,Z-Scale (IS); Small. X-Rot (LR); Cerebellum/Tentorium
Case_25,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_25,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_25,reza,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_25,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_25,Neda,Fail,
Case_25,estonge,Fail,Z-Scale (IS); Small
Case_25,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_73,Sofia,Fail,Y-Scale (AP); Big; Occipital. X-Rot (LR); Cerebellum/Tentorium
Case_73,vfonov,Fail,Z-Scale (IS); Small
Case_73,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_73,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_73,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_73,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_73,estonge,Fail,Y-Scale (AP); Big; Occipital. Z-Scale (IS); Small
Case_73,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_115,Sofia,Pass,
Case_115,vfonov,Pass,
Case_115,alexliv,Pass,
Case_115,dandrews.qrater,Pass,
Case_115,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_115,Neda,Fail,Z-Scale (IS); Big
Case_115,estonge,Pass,
Case_115,vmadge,Pass,X-Rot (LR); Cerebellum/Tentorium
Case_113,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_113,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_113,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_113,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_113,reza,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_113,Neda,Fail,Z-Scale (IS); Small
Case_113,estonge,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_113,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_79,Sofia,Pass,
Case_79,vfonov,Pass,
Case_79,alexliv,Pass,Y-Scale (AP); Small; Occipital
Case_79,dandrews.qrater,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Big
Case_79,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_79,Neda,Fail,
Case_79,estonge,Fail,Y-Scale (AP); Big; Frontal
Case_79,vmadge,Pass,X-Rot (LR); Orbitofrontal/Eyes
Case_98,Sofia,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_98,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_98,alexliv,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_98,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_98,reza,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_98,Neda,Fail,
Case_98,estonge,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_98,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_117,Sofia,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_117,vfonov,Fail,X-Scale (LR); Small
Case_117,alexliv,Fail,Z-Scale (IS); Small
Case_117,dandrews.qrater,Fail,
Case_117,reza,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_117,Neda,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_117,estonge,Fail,X-Scale (LR); Small
Case_117,vmadge,Fail,
Case_88,Sofia,Fail,Y-Scale (AP); Small; Occipital
Case_88,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_88,alexliv,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_88,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_88,reza,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Small; Occipital
Case_88,Neda,Fail,
Case_88,estonge,Fail,Y-Scale (AP); Small; Occipital
Case_88,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Small; Occipital
Case_137,Sofia,Pass,Y-Scale (AP); Big; Occipital
Case_137,vfonov,Fail,Z-Scale (IS); Small
Case_137,alexliv,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital. Z-Scale (IS); Small
Case_137,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_137,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_137,Neda,Fail,Y-Scale (AP); Big; Occipital
Case_137,estonge,Fail,Y-Scale (AP); Big; Occipital. Z-Scale (IS); Big
Case_137,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_130,Sofia,Pass,
Case_130,vfonov,Pass,
Case_130,alexliv,Pass,
Case_130,reza,Pass,
Case_130,dandrews.qrater,Pass,
Case_130,Neda,Pass,
Case_130,estonge,Pass,
Case_130,vmadge,Pass,
Case_123,Sofia,Pass,
Case_123,vfonov,Fail,Z-Scale (IS); Small
Case_123,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. Z-Scale (IS); Big
Case_123,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_123,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Big
Case_123,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_123,estonge,Fail,Z-Scale (IS); Big. Y-Scale (AP); Big; Occipital
Case_123,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_56,Sofia,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_56,vfonov,Fail,Z-Scale (IS); Small
Case_56,alexliv,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Z-Scale (IS); Small
Case_56,dandrews.qrater,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_56,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_56,Neda,Fail,X-Rot (LR); Orbitofrontal/Eyes
Case_56,estonge,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_56,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. Y-Scale (AP); Big; Occipital
Case_22,Sofia,Pass,
Case_22,vfonov,Pass,
Case_22,alexliv,Pass,Z-Scale (IS); Small
Case_22,reza,Fail,Z-Scale (IS); Big
Case_22,dandrews.qrater,Pass,
Case_22,Neda,Fail,Z-Scale (IS); Big
Case_22,estonge,Pass,
Case_22,vmadge,Pass,
Case_65,Sofia,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,alexliv,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,dandrews.qrater,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,reza,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,Neda,Fail,
Case_65,estonge,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_65,vmadge,Fail,X-Rot (LR); Orbitofrontal/Eyes. X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_94,Sofia,Pass,
Case_94,vfonov,Pass,
Case_94,alexliv,Pass,
Case_94,dandrews.qrater,Pass,
Case_94,reza,Pass,
Case_94,Neda,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_94,estonge,Pass,
Case_94,vmadge,Pass,Y-Scale (AP); Big; Occipital
Case_101,alexliv,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_101,Sofia,Pass,
Case_101,vfonov,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_101,dandrews.qrater,Fail,X-Scale (LR); Small. Z-Scale (IS); Small
Case_101,reza,Fail,Z-Scale (IS); Small
Case_101,Neda,Fail,
Case_101,estonge,Fail,Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_101,vmadge,Fail,X-Scale (LR); Small. Y-Scale (AP); Small; Occipital. Z-Scale (IS); Small
Case_10,alexliv,Pass,
Case_10,Sofia,Pass,Y-Scale (AP); Small; Occipital
Case_10,vfonov,Fail,Y-Scale (AP); Small; Occipital
Case_10,dandrews.qrater,Fail,Y-Scale (AP); Small; Occipital
Case_10,reza,Fail,Y-Scale (AP); Small; Occipital
Case_10,Neda,Fail,
Case_10,estonge,Fail,X-Rot (LR); Orbitofrontal/Eyes. Y-Scale (AP); Small; Occipital
Case_10,vmadge,Fail,X-Rot (LR); Cerebellum/Tentorium. X-Scale (LR); Small. Y-Scale (AP); Small; Occipital
Case_136,Sofia,Pass,
Case_136,vfonov,Fail,Z-Scale (IS); Big
Case_136,alexliv,Pass,X-Rot (LR); Orbitofrontal/Eyes
Case_136,reza,Fail,X-Rot (LR); Cerebellum/Tentorium
Case_136,dandrews.qrater,Pass,
